name,for,fov,constellation_size,agility,event_duration,event_frequency,event_density,event_clustering,num_event_types,planner,reobserve_reward,reward,events,init_obs_count,replan_obs_count,vis_count,init_event_obs_count,init_events_seen,init_event_reward,init_planner_reward,init_perc_cov,init_max_rev,init_avg_rev,init_all_perc_cov,init_all_max_rev,init_all_avg_rev,replan_event_obs_count,replan_events_seen,replan_event_reward,replan_planner_reward,replan_perc_cov,replan_max_rev,replan_avg_rev,replan_all_perc_cov,replan_all_max_rev,replan_all_avg_rev,vis_event_obs_count,vis_events_seen,vis_event_reward,vis_planner_reward,vis_perc_cov,vis_max_rev,vis_avg_rev,vis_all_perc_cov,vis_all_max_rev,vis_all_avg_rev,time
oa_het_145,10,5,2,0.01,3600,2.7777777777777776e-07,1,1,3,dp,2,10,12,2707,2882,4490,0,0,0,0,0.0,86400,86400,1.0,86400.0,30030.677093174676,0,1,0,10,0.0,86400,86400,1.0,86400.0,28400.722473291058,0,1,0,10,0.0,86400,86400,1.0,86400.0,21938.86558759054,155.61646604537964
oa_het_146,60,10,2,1,3600,2.777777777777778e-08,10,8,4,dp,2,10,16,253345,220880,613700,1,9,1.0,460,0.0625,345.8899999999994,138.46153846153845,1.0,86400.0,4460.811294712073,1,9,1.0,410,0.0625,419.53999999999724,225.0,1.0,86400.0,4090.7757039109074,1,11,1.0,840,0.0625,90.0,84.88372093023256,1.0,86400.0,2355.656357803946,15202.46118092537
oa_het_147,60,1,2,0.1,43200,2.777777777777778e-08,10,1,3,dp,2,10,16,55501,51995,319033,5,14,5.0,550,0.3125,27418.999999999993,5777.454545454546,1.0,86400.0,17822.08812136662,11,16,11.0,1280,0.6875,24542.399999999994,4314.986831350468,1.0,86400.0,13731.43838785506,13,16,13.0,1990,0.8125,24650.0,3204.3554635409837,1.0,14060.0,3096.5562757562657,6042.685605287552
oa_het_149,60,10,2,5,21600,2.777777777777778e-05,10,8,4,dp,2,10,15701,296808,263417,621607,6030,14771,6030.0,1595380,0.3840519712120247,21077.364,1989.1767348656,1.0,86400.0,3385.0147283335436,6679,14780,6679.0,1799390,0.42538691803069867,21138.98199999999,1898.3794991714956,1.0,86400.0,3323.041623561983,8063,14988,8063.0,3340300,0.5135341697981021,21090.0,1480.8834765469692,1.0,86400.0,2279.5213580242385,28875.613547086716
oa_het_150,30,1,2,5,43200,2.777777777777778e-08,1,4,4,dp,2,10,1,26288,25312,27331,0,1,0,20,0.0,86400,86400,1.0,21839.856,3857.5276276620493,0,1,0,20,0.0,86400,86400,1.0,21850.135999999995,4013.3588553041423,0,1,0,20,0.0,86400,86400,1.0,21840.0,3826.266907345952,521.887510061264
oa_het_151,60,5,2,0.01,21600,2.777777777777778e-05,5,1,3,dp,2,10,7925,16857,17233,160924,328,4758,328.0,92300,0.04138801261829653,19641.0,3790.7848518052965,1.0,86400.0,23668.879901045533,768,4605,768.0,118850,0.09690851735015772,20705.0,3769.337634359906,1.0,86400.0,24862.37773375366,4075,7410,4075.0,852150,0.5141955835962145,20560.0,2074.7634362439585,1.0,14060.0,3101.0667961826393,2621.434177875519
oa_het_152,30,5,2,0.1,21600,2.777777777777778e-05,1,1,2,dp,2,10,1579,3745,3570,6115,504,1045,504.0,19710,0.31918936035465484,21390.699999999997,6223.908948194662,1.0,86400.0,17452.904530595228,495,1042,495.0,21490,0.3134895503483217,21510.0,5861.449701813338,1.0,86400.0,18300.758043319343,695,1170,695.0,31420,0.4401519949335022,21510.0,5670.725878278396,1.0,64230.0,13607.421518312103,80.1561062335968
oa_het_153,10,1,2,0.01,43200,2.777777777777778e-05,5,4,3,dp,2,10,7815,8003,8078,24353,289,4124,289.0,71540,0.03698016634676903,29603.0,7733.445643347193,1.0,86400.0,39197.9984951157,439,3983,439.0,82240,0.05617402431222009,30880.0,7317.03642651087,1.0,86400.0,41076.44431898023,1369,5931,1369.0,216160,0.17517594369801665,38150.0,6008.2560718752475,1.0,86400.0,20851.38840270596,562.8396933078766
oa_het_154,30,10,2,0.1,43200,2.777777777777778e-08,5,1,4,dp,2,10,8,54138,50476,125250,4,8,4.0,660,0.5,11975.100000000006,3293.106893106893,1.0,85267.90000000001,8177.646762130039,5,8,5.0,960,0.625,13386.800000000003,3279.74025974026,1.0,86400.0,8101.401038305926,5,8,5.0,1000,0.625,13670.0,3235.371687136393,1.0,21850.0,3831.999687428338,1858.0946869850159
oa_het_155,60,10,2,0.1,21600,2.7777777777777776e-07,5,1,2,dp,2,10,63,21705,20518,72474,14,45,14.0,810,0.2222222222222222,19841.6,5978.571428571428,1.0,86400.0,19494.453660001545,27,51,27.0,1720,0.42857142857142855,20580.600000000002,5186.680301645976,1.0,86400.0,16828.008549970196,56,59,56.0,3190,0.8888888888888888,20620.0,5188.3296183219145,1.0,22390.0,6594.231077320161,927.160787820816
oa_het_156,30,10,2,1,3600,2.7777777777777776e-07,10,8,2,dp,2,10,161,46878,43500,73103,11,36,11.0,670,0.06832298136645963,2880.119999999999,845.8441558441558,1.0,86400.0,18440.97702730067,18,35,18.0,960,0.11180124223602485,3345.699999999997,837.6934176934178,1.0,86400.0,19664.904600942893,24,40,24.0,1120,0.14906832298136646,3470.0,886.2012987012987,1.0,86400.0,13982.020827558814,1972.2106347084045
oa_het_157,10,1,2,5,43200,2.777777777777778e-08,1,8,3,dp,2,10,1,5567,5492,5679,0,0,0,0,0.0,86400,86400,1.0,86400.0,21008.82349120918,0,0,0,0,0.0,86400,86400,1.0,86400.0,21167.986488333547,0,0,0,0,0.0,86400,86400,1.0,86400.0,20776.75536266996,164.958172082901
oa_het_158,10,1,2,5,3600,2.777777777777778e-08,5,1,4,dp,2,10,8,31795,31379,39413,0,0,0,0,0.0,86400,86400,1.0,86400.0,14036.995677880228,0,0,0,0,0.0,86400,86400,1.0,86400.0,13341.709260548274,0,0,0,0,0.0,86400,86400,1.0,64640.0,11085.139216098474,1151.7508952617645
oa_het_159,60,1,2,0.01,21600,2.7777777777777776e-07,5,1,4,dp,2,10,73,27200,28685,285960,3,51,3.0,1430,0.0410958904109589,14950.0,3140.0,1.0,86400.0,14020.506613205744,20,63,20.0,7070,0.273972602739726,10210.0,1456.9964121556193,1.0,86400.0,10600.520591782893,38,70,38.0,15080,0.5205479452054794,10350.0,1360.0556846709449,1.0,10570.0,1763.5005454253233,3213.9324424266815
oa_het_160,30,1,2,0.01,43200,2.777777777777778e-06,1,4,3,dp,2,10,141,4542,5225,16300,27,119,27.0,3960,0.19148936170212766,31750.0,6272.097983317496,1.0,86400.0,17283.072578609153,67,120,67.0,8130,0.475177304964539,31196.0,5885.772477294718,1.0,86400.0,13361.344716509146,97,130,97.0,13930,0.6879432624113475,29050.0,5893.216142650067,1.0,29060.0,6586.7256441228965,198.87439823150635
oa_het_161,10,1,2,0.1,21600,2.777777777777778e-08,1,1,3,dp,2,10,1,4202,4163,4315,0,1,0,10,0.0,86400,86400,1.0,86400.0,22894.36497309877,0,1,0,10,0.0,86400,86400,1.0,86400.0,23087.698232114435,0,1,0,10,0.0,86400,86400,1.0,86400.0,22652.75581067325,160.24302673339844
oa_het_162,60,5,2,5,21600,2.777777777777778e-08,10,4,4,dp,2,10,10,238369,211998,614931,4,9,4.0,690,0.4,10556.632000000001,2565.0,1.0,86400.0,4246.738484365382,5,9,5.0,700,0.5,9953.731999999996,2614.2857142857147,1.0,86400.0,3369.724641098504,5,9,5.0,820,0.5,9940.0,2244.0,1.0,86400.0,1843.3769909659668,16260.799523591995
oa_het_163,30,5,2,0.1,21600,2.777777777777778e-08,5,4,3,dp,2,10,10,28316,25724,76726,0,8,0,170,0.0,86400,86400,1.0,86400.0,14103.17100956481,3,9,3.0,500,0.3,14021.800000000003,3200.0,1.0,86400.0,14523.670944905534,3,10,3.0,590,0.3,14060.0,3184.6153846153848,1.0,86400.0,6710.835474417577,1076.6148760318756
oa_het_164,60,1,2,1,3600,2.777777777777778e-08,1,4,3,dp,2,10,1,22603,19940,33677,0,0,0,0,0.0,86400,86400,1.0,14735.919999999991,3441.0480960798163,0,0,0,0,0.0,86400,86400,1.0,51040.35,3819.4750842597505,0,0,0,0,0.0,86400,86400,1.0,14060.0,3094.667696690375,380.4847559928894
oa_het_165,30,5,2,0.01,43200,2.7777777777777776e-07,5,8,3,dp,2,10,82,12831,12734,84790,15,53,15.0,1360,0.18292682926829268,29112.0,8341.538461538461,1.0,86400.0,28942.466867914813,35,58,35.0,5590,0.4268292682926829,29086.0,5826.953177097583,1.0,86400.0,28666.531898162724,65,77,65.0,10230,0.7926829268292683,30240.0,5602.832151898909,1.0,86400.0,7129.8748586369675,828.8613810539246
oa_het_166,60,5,2,0.01,43200,2.777777777777778e-06,5,8,4,dp,2,10,753,33045,28330,285887,147,673,147.0,31310,0.1952191235059761,28692.0,4872.653721109041,1.0,86400.0,12335.57581687527,389,657,389.0,72970,0.5166002656042497,31742.0,3517.5354682883826,1.0,86400.0,13493.374793342522,589,722,589.0,256250,0.7822045152722443,37390.0,1932.3298386759425,1.0,86400.0,2321.515880180135,3393.9224343299866
oa_het_167,60,10,2,0.1,3600,2.777777777777778e-06,5,8,3,dp,2,10,798,50255,43165,173595,8,261,8.0,5600,0.010025062656641603,1849.300000000003,559.8214285714286,1.0,86400.0,9485.29715852608,24,267,24.0,8610,0.03007518796992481,2746.5999999999985,422.56603690427215,1.0,86400.0,9089.061663675202,39,345,39.0,18010,0.04887218045112782,1820.0,239.7347953509361,1.0,86400.0,3536.405242099231,2505.3184626102448
oa_het_168,30,10,2,0.01,21600,2.777777777777778e-05,1,1,2,dp,2,10,1590,1901,2226,6235,194,753,194.0,11130,0.1220125786163522,21183.0,6238.762886597938,1.0,86400.0,33742.49234119597,303,831,303.0,14770,0.19056603773584907,21542.0,6048.541359630469,1.0,86400.0,29747.33013275244,724,1223,724.0,34200,0.45534591194968554,21500.0,5664.406523052343,1.0,64290.0,13539.590683870398,73.09915113449097
oa_het_169,60,1,2,0.1,43200,2.777777777777778e-05,5,4,4,dp,2,10,7764,76687,72656,308546,3518,7234,3518.0,713640,0.4531169500257599,41442.5,3542.098853654447,1.0,86400.0,6369.853410652759,4536,7260,4536.0,824220,0.5842349304482226,40331.5,3542.4949244306313,1.0,86400.0,5712.9836743663855,6093,7484,6093.0,2869510,0.7847758887171561,42440.0,1937.3920232330536,1.0,86400.0,1844.4750537565922,6460.006017208099
oa_het_170,10,5,2,0.1,3600,2.777777777777778e-06,1,1,2,dp,2,10,147,1861,1839,1920,3,9,3.0,140,0.02040816326530612,2403.300000000003,1040.0,1.0,86400.0,34707.30828797392,3,9,3.0,150,0.02040816326530612,2370.0,940.0,1.0,86400.0,35035.0697313236,3,9,3.0,150,0.02040816326530612,2370.0,940.0,1.0,86400.0,34457.51376876764,53.87466883659363
oa_het_171,10,10,2,5,3600,2.7777777777777776e-07,1,4,3,dp,2,10,20,5190,5132,5124,0,2,0,30,0.0,86400,86400,1.0,86400.0,19414.57582315037,0,2,0,30,0.0,86400,86400,1.0,86400.0,19594.297855274515,0,3,0,40,0.0,86400,86400,1.0,86400.0,19341.894033926437,167.0050172805786
oa_het_172,10,1,2,0.1,3600,2.777777777777778e-05,5,8,2,dp,2,10,7888,7887,7432,14150,162,607,162.0,8380,0.020537525354969575,3549.4000000000087,1117.037037037037,1.0,86400.0,38396.91638206374,185,596,185.0,9340,0.023453346855983773,3540.5999999999985,1028.8030888030887,1.0,86400.0,39159.78711541149,313,726,313.0,14260,0.03968052738336714,3540.0,980.8833658354425,1.0,86400.0,33927.13650919758,334.97566056251526
oa_het_173,10,10,2,1,3600,2.777777777777778e-05,1,1,2,dp,2,10,1586,1930,1908,1964,43,125,43.0,1790,0.02711223203026482,3302.6500000000087,1128.8372093023256,1.0,86400.0,33970.744712803535,43,123,43.0,1770,0.02711223203026482,3308.570000000007,1128.8372093023256,1.0,86400.0,34149.14496179202,43,126,43.0,1810,0.02711223203026482,3310.0,1121.860465116279,1.0,86400.0,33774.98140204023,58.98008370399475
oa_het_174,10,1,2,1,43200,2.7777777777777776e-07,1,1,2,dp,2,10,11,1920,1900,1946,4,5,4.0,170,0.36363636363636365,32030.0,10560.0,1.0,86400.0,34164.02905602596,4,5,4.0,170,0.36363636363636365,32030.0,10560.0,1.0,86400.0,34429.064459219255,4,5,4.0,170,0.36363636363636365,32030.0,10560.0,1.0,86400.0,33908.21824660834,52.71515154838562
oa_het_175,10,10,2,5,43200,2.7777777777777776e-07,10,1,4,dp,2,10,146,92821,92289,79446,43,131,43.0,9650,0.2945205479452055,32409.652000000006,3779.9775581649333,1.0,86400.0,11177.088653893268,46,130,46.0,10050,0.3150684931506849,32410.284,3932.223463443588,1.0,86400.0,11248.362515388839,43,134,43.0,7850,0.2945205479452055,32410.0,4413.338223331912,1.0,64650.0,11017.300476881268,3297.793311357498
oa_het_176,10,5,2,1,3600,2.777777777777778e-06,1,4,3,dp,2,10,130,5032,4966,5105,1,19,1.0,400,0.007692307692307693,2380.0,600.0,1.0,86400.0,21071.097203764824,1,19,1.0,410,0.007692307692307693,2380.0,600.0,1.0,86400.0,21322.847992024,1,19,1.0,410,0.007692307692307693,2380.0,600.0,1.0,86400.0,20898.18330860092,163.6514449119568
oa_het_177,10,10,2,0.1,3600,2.777777777777778e-05,10,1,4,dp,2,10,15496,69387,64599,79285,0,3253,0,67750,0.0,86400,86400,1.0,86400.0,15476.288927301994,0,3135,0,66880,0.0,86400,86400,1.0,86400.0,17407.20987105564,0,3852,0,76480,0.0,86400,86400,1.0,64650.0,11066.12347058668,4147.733247041702
oa_het_178,30,1,2,5,21600,2.7777777777777776e-07,10,1,3,dp,2,10,137,61810,59540,140124,22,96,22.0,2850,0.16058394160583941,14058.347999999998,3483.4819725728817,1.0,86400.0,19286.307681999384,30,106,30.0,5450,0.21897810218978103,14063.98000000001,2658.031198281097,1.0,86400.0,15239.299171900831,42,123,42.0,6860,0.30656934306569344,14060.0,2858.57721993073,1.0,43100.0,6626.515539618635,3762.237179994583
oa_het_179,60,10,2,1,21600,2.7777777777777776e-07,10,4,2,dp,2,10,160,63097,55462,156550,75,111,75.0,3160,0.46875,21301.739999999998,5443.403796203796,1.0,86400.0,13459.584580957166,92,116,92.0,6280,0.575,20963.03,4813.179609739604,1.0,86400.0,13501.232975294257,132,136,132.0,8510,0.825,21380.0,4875.967504725395,1.0,86400.0,6670.99110493376,3767.3878881931305
oa_het_180,30,10,2,5,43200,2.777777777777778e-05,5,1,3,dp,2,10,7798,55307,53704,69500,4499,6970,4499.0,496100,0.5769428058476532,35429.80799999999,5948.1696599466395,1.0,86400.0,8455.496584363076,4494,6965,4494.0,513730,0.5763016157989228,35429.80799999999,5955.982875585995,1.0,86400.0,8467.274085281955,5281,7128,5281.0,620400,0.6772249294690946,35430.0,6001.586523399619,1.0,43110.0,6621.7381000859505,2169.859643936157
oa_het_181,60,10,2,5,43200,2.777777777777778e-05,5,1,2,dp,2,10,7807,38415,34576,71170,5724,6693,5724.0,344880,0.7331881644677853,43149.72,8290.318344269326,1.0,86400.0,10175.854738918677,5629,6625,5629.0,351300,0.721019597796849,43134.56599999999,8310.865628995956,1.0,86400.0,11234.672421468063,6927,7007,6927.0,644400,0.8872806455744844,43150.0,7284.77304511803,1.0,22390.0,6596.852968881578,1772.8392248153687
oa_het_182,10,1,2,1,21600,2.777777777777778e-08,10,4,2,dp,2,10,16,17018,16766,21858,0,6,0,70,0.0,86400,86400,1.0,86400.0,37299.85700413653,1,7,1.0,90,0.0625,19400.690000000002,7200.0,1.0,86400.0,37271.89655286872,2,8,2.0,120,0.125,18940.0,5400.0,1.0,86400.0,34005.446815245254,830.6176996231079
oa_het_183,10,5,2,5,21600,2.777777777777778e-05,5,1,4,dp,2,10,7772,36267,35900,40063,635,6037,635.0,193510,0.08170355120946989,11201.251999999993,2687.8870813779986,1.0,86400.0,12648.882187812444,657,6034,657.0,200680,0.08453422542460114,11181.207999999999,2616.2580853989894,1.0,86400.0,12454.139580940424,809,6299,809.0,213270,0.10409161091096243,11200.0,2784.0384081448583,1.0,64640.0,11039.737758425481,1630.1410357952118
oa_het_184,10,10,2,0.1,21600,2.777777777777778e-06,10,1,2,dp,2,10,1577,17481,16353,19898,184,514,184.0,9300,0.11667723525681674,21305.0,5672.934782608696,1.0,86400.0,41278.19498973768,188,498,188.0,9160,0.1192136968928345,21240.0,5615.33434650456,1.0,86400.0,43590.894792757754,245,606,245.0,10450,0.1553582752060875,21240.0,5988.594752186589,1.0,86400.0,33941.272141003385,647.7451791763306
oa_het_185,60,1,2,0.01,43200,2.777777777777778e-08,10,8,3,dp,2,10,16,26711,24741,350409,2,11,2.0,240,0.125,20258.0,7800.0,1.0,86400.0,26212.915528415273,6,10,6.0,1280,0.375,13601.0,3608.3916083916083,1.0,86400.0,28355.61921063241,12,16,12.0,2950,0.75,16970.0,3236.751143593249,1.0,86400.0,3535.3105828351254,5471.681608438492
oa_het_186,10,5,2,5,21600,2.777777777777778e-05,1,4,3,dp,2,10,1543,4697,4628,4753,105,961,105.0,23010,0.06804925469863901,14999.630000000005,3067.631940507236,1.0,86400.0,20564.138976155864,103,955,103.0,22650,0.06675307841866494,14999.948000000004,3079.9892619798734,1.0,86400.0,20841.342640919247,104,959,104.0,23000,0.06740116655865197,15000.0,3061.2269963772,1.0,86400.0,20462.378005762617,174.67755794525146
oa_het_187,30,10,2,0.1,3600,2.777777777777778e-05,5,4,4,dp,2,10,7594,56461,49682,138015,30,2615,30.0,53870,0.0039504872267579665,1794.5999999999985,319.57901729445683,1.0,86400.0,7803.389776305556,53,2453,53.0,62780,0.006979194100605741,2793.6000000000004,258.9530012201225,1.0,86400.0,8086.841588248293,86,3253,86.0,134320,0.011324730050039505,2210.0,180.80435577238995,1.0,86400.0,3943.3983787093794,3047.6073219776154
oa_het_188,30,10,2,0.01,3600,2.777777777777778e-06,5,8,4,dp,2,10,802,25999,25659,145944,2,168,2.0,2390,0.0024937655860349127,1419.0,438.46153846153845,1.0,86400.0,16818.61644729751,3,205,3.0,3540,0.003740648379052369,2163.0,460.0,1.0,86400.0,14850.232296304943,11,357,11.0,15140,0.01371571072319202,870.0,185.1976220379768,1.0,86400.0,4169.3231739767625,1671.4210078716278
oa_het_189,60,1,2,1,21600,2.777777777777778e-06,5,4,3,dp,2,10,776,74376,61870,171452,292,683,292.0,42050,0.37628865979381443,19475.75,2715.6152618903243,1.0,86400.0,6009.004796585909,336,691,336.0,64480,0.4329896907216495,19475.75,2202.3809572752907,1.0,86400.0,5884.861141273356,419,716,419.0,94860,0.5399484536082474,19380.0,2025.7178866222796,1.0,86400.0,3189.541387127915,3009.3303706645966
oa_het_190,30,10,2,0.01,21600,2.777777777777778e-05,10,8,4,dp,2,10,15444,45575,43385,290691,408,9744,408.0,240490,0.02641802641802642,19855.0,2027.7275879593915,1.0,86400.0,21235.4381267489,587,8945,587.0,270930,0.03800828800828801,18260.0,2289.228461813801,1.0,86400.0,25239.34911388385,6160,14506,6160.0,1530990,0.39886039886039887,20780.0,2807.467172237639,1.0,86400.0,4450.491916810764,7855.4579792022705
oa_het_191,30,1,2,5,3600,2.777777777777778e-06,1,1,2,dp,2,10,141,5701,5480,6244,18,27,18.0,660,0.1276595744680851,3240.01,936.6666666666666,1.0,64264.827999999994,13720.520474299881,17,27,17.0,620,0.12056737588652482,3240.0,963.5294117647059,1.0,64316.402,14252.083742857085,19,28,19.0,680,0.1347517730496454,3530.0,950.7017543859648,1.0,64260.0,13573.387795547802,79.56651639938354
oa_het_192,10,1,2,1,43200,2.777777777777778e-06,5,8,2,dp,2,10,792,10334,10184,12795,180,431,180.0,8660,0.22727272727272727,42695.79,11939.415251415252,1.0,86400.0,34963.95250424092,185,427,185.0,9450,0.2335858585858586,42696.26,11718.374261226434,1.0,86400.0,35285.72875788735,188,438,188.0,9810,0.23737373737373738,42700.0,11585.259291027876,1.0,86400.0,34116.172222488734,306.4083218574524
oa_het_193,30,10,2,0.01,43200,2.777777777777778e-08,10,4,3,dp,2,10,14,22744,23455,154027,1,10,1.0,580,0.07142857142857142,3342.0,1004.6511627906976,1.0,86400.0,34201.58093862852,4,9,4.0,2080,0.2857142857142857,25555.0,4862.068965517241,1.0,86400.0,33662.05835952702,9,13,9.0,3560,0.6428571428571429,27250.0,5467.599694423224,1.0,86400.0,6642.370927197023,2293.018321275711
oa_het_194,60,1,2,0.1,43200,2.777777777777778e-06,10,8,2,dp,2,10,1645,29645,25873,152300,535,1140,535.0,29480,0.3252279635258359,42496.6,10416.066728214064,1.0,86400.0,24381.420634688377,755,1108,755.0,48420,0.45896656534954405,42579.899999999994,9048.788130555242,1.0,86400.0,26892.849715883647,1455,1476,1455.0,157370,0.8844984802431611,43090.0,7340.659198679725,1.0,86400.0,7111.805195732908,3048.6431653499603
oa_het_195,60,10,2,1,21600,2.777777777777778e-06,5,1,4,dp,2,10,754,149323,131682,290036,263,710,263.0,73110,0.34880636604774534,20397.03,1821.9063167570366,1.0,86400.0,3158.587307944837,336,713,336.0,114110,0.44562334217506633,19297.289999999994,1652.7466961509622,1.0,35328.11,2884.576365672977,377,722,377.0,146920,0.5,19300.0,1465.5307041884414,1.0,10570.0,1762.1657970855156,5149.418570995331
oa_het_196,60,1,2,1,3600,2.7777777777777776e-07,5,1,2,dp,2,10,83,29424,25288,71242,6,10,6.0,230,0.07228915662650602,2873.8399999999965,970.0,1.0,86400.0,14157.026893115575,8,12,8.0,280,0.0963855421686747,2872.029999999999,967.5,1.0,86400.0,12599.377655583407,14,17,14.0,450,0.1686746987951807,3340.0,981.4285714285714,1.0,22380.0,6588.7241839151,1070.259316444397
oa_het_197,30,5,2,0.1,21600,2.777777777777778e-06,10,4,2,dp,2,10,1511,20667,18738,68699,166,668,166.0,10240,0.10986101919258769,21434.700000000004,6302.501053163704,1.0,86400.0,31367.131158473872,241,650,241.0,14170,0.15949702183984116,21143.5,5486.656063635826,1.0,86400.0,34907.63631109726,680,1157,680.0,34440,0.4500330906684315,21450.0,5623.142736361023,1.0,86400.0,13595.09165263583,1377.4824433326721
oa_het_198,30,1,2,0.01,43200,2.7777777777777776e-07,5,1,2,dp,2,10,80,4256,4902,30949,4,27,4.0,340,0.05,32252.0,12600.0,1.0,86400.0,51271.651397300804,15,29,15.0,1140,0.1875,40330.0,8676.66451195863,1.0,86400.0,49782.62216336646,45,63,45.0,2600,0.5625,41440.0,10128.812131749251,1.0,64290.0,13575.393755525305,295.6527135372162
oa_het_199,60,5,2,5,43200,2.7777777777777776e-07,5,4,3,dp,2,10,83,87680,77996,173486,60,76,60.0,8350,0.7228915662650602,29050.233999999997,4206.840781286671,1.0,86400.0,4729.957054064792,66,76,66.0,15280,0.7951807228915663,27299.441999999995,3430.785764618939,1.0,86400.0,4713.888934192827,69,77,69.0,17520,0.8313253012048193,27300.0,3224.178348112211,1.0,86400.0,3118.25102749074,3138.499546289444
